nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,montant_pret
Blin,Joséphine,48,160.1,74.4,H,oui,doctorat,Auvergne-Rhône-Alpes,non,non,3807,15663.106717248944
Guérin,Gabriel,36,165.3,61.3,H,oui,bac+2,Normandie,non,non,2958,500.0
Chartier,Noël,42,173.4,51.1,H,non,doctorat,Occitanie,non,non,2012,2600.199996584247
Hebert,Margaud,51,172.0,54.2,F,oui,bac+2,Hauts-de-France,non,oui,3144,15929.017720187287
Grenier,Richard,49,166.6,76.6,H,oui,doctorat,Hauts-de-France,non,oui,4498,40000.0
Couturier,Théophile,74,171.1,72.1,F,oui,bac,Occitanie,non,oui,2285,14100.96124729348
Vincent,Emmanuelle,38,173.5,63.4,H,oui,aucun,Occitanie,non,oui,1786,9543.152458896371
Bernard,Marcel,72,166.2,55.5,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,1992,21766.572360521583
Valentin,Aurélie,42,155.8,51.1,H,oui,bac+2,Occitanie,non,oui,2890,20895.2576491349
Payet,Henriette,71,162.2,76.8,H,non,master,Occitanie,non,oui,3915,24021.22506621255
Faivre,Timothée,63,156.4,79.4,H,oui,doctorat,Occitanie,non,oui,1086,26590.633031707017
Perrin,Sabine,38,168.6,72.9,H,oui,bac+2,Corse,non,oui,3019,14637.8046325071
Ledoux,Georges,49,163.6,75.8,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,1940,10969.123629314481
Hardy,Monique,39,156.9,56.3,H,non,bac+2,Occitanie,non,oui,1615,23454.2061517622
Rodriguez,Gabrielle,63,159.8,77.5,H,oui,bac+2,Occitanie,non,oui,2339,18205.52461755255
Bonneau,Timothée,64,165.6,77.0,H,non,doctorat,Bretagne,non,non,1567,2001.162938230874
Blanchard,Théodore,36,175.0,72.6,H,non,doctorat,Occitanie,non,oui,2290,28622.60504880436
Lagarde,Alice,59,167.9,60.5,H,oui,doctorat,Normandie,non,non,1603,7062.539977918663
Hernandez,Catherine,62,160.5,67.3,H,oui,doctorat,Occitanie,non,oui,3415,37366.96462108764
Lopez,Margaret,45,174.3,77.9,F,non,master,Corse,non,oui,3606,10720.487140763453
Léger,Charlotte,44,170.2,65.6,H,non,doctorat,Occitanie,oui,oui,2760,19797.737456197534
Vallet,Augustin,56,170.3,76.9,F,non,bac,Occitanie,oui,oui,799,500.0
Cohen,Mathilde,72,170.8,55.9,F,oui,bac+2,Occitanie,non,oui,500,9705.205826162433
Foucher,Caroline,56,155.2,56.0,H,oui,master,Bretagne,non,oui,3688,29442.607141377848
Brun,Jules,59,157.3,75.3,H,oui,bac+2,Occitanie,oui,oui,1446,7444.381388333764
Albert,Capucine,70,174.2,61.4,H,oui,doctorat,Normandie,oui,oui,1318,12039.249181462712
Rodriguez,Théophile,68,155.2,58.5,F,oui,bac+2,Occitanie,non,non,2696,500.0
Moreno,Caroline,42,158.8,60.8,H,oui,doctorat,Occitanie,non,oui,1608,30598.1161925848
Pelletier,Laure,70,172.2,62.7,H,oui,master,Bretagne,oui,oui,2494,24269.680719983084
Lagarde,Matthieu,37,163.0,72.5,F,oui,master,Occitanie,oui,oui,3531,27026.263756462035
Guillot,Louise,42,156.5,52.7,H,oui,master,Île-de-France,non,oui,2276,31416.96810548093
Weber,Auguste,66,170.8,77.5,F,oui,bac+2,Occitanie,non,oui,5105,33293.12817637575
Lebreton,Richard,62,162.8,67.9,H,oui,bac+2,Normandie,non,oui,2964,25885.800122189183
Gallet,Léon,74,171.6,77.4,H,oui,doctorat,Normandie,non,oui,2500,38979.98835319895
Perrier,Margot,42,160.1,73.2,H,oui,master,Hauts-de-France,non,oui,1492,23849.14359797813
Pinto,Patricia,55,173.9,50.6,H,oui,master,Occitanie,oui,non,1688,500.0
Auger,Hortense,60,174.3,54.5,F,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,1813,20136.76985354384
Charpentier,Marie,73,162.0,56.5,H,oui,bac+2,Occitanie,non,oui,3478,29468.30849833752
Leclercq,Josette,37,166.7,60.4,H,non,doctorat,Occitanie,non,non,4025,4957.745010498049
Carlier,Honoré,67,172.8,57.3,H,oui,bac+2,Occitanie,non,non,2107,500.0
Payet,Martine,74,166.5,73.1,H,oui,master,Occitanie,non,oui,1662,19310.111477334613
Faivre,Véronique,48,165.5,54.0,H,oui,master,Auvergne-Rhône-Alpes,non,oui,557,24532.877487935773
Fleury,Caroline,43,155.5,54.6,F,non,bac,Occitanie,non,non,1713,500.0
Rolland,Yves,57,158.8,60.1,F,oui,aucun,Occitanie,oui,oui,2733,500.0
Guillou,Monique,37,156.6,55.8,H,oui,master,Occitanie,non,oui,1087,26299.351555376612
Leclerc,Lucy,74,168.5,67.7,H,oui,master,Auvergne-Rhône-Alpes,non,oui,4374,38484.668248912036
Leleu,Alexandrie,75,159.5,75.4,H,oui,master,Occitanie,non,non,4088,3905.0895544830364
Morin,Gérard,66,163.1,79.5,H,non,master,Normandie,non,oui,2460,23514.056717552085
Andre,Josette,37,170.4,79.0,F,oui,bac+2,Bretagne,non,oui,500,9026.539779863144
Petit,Brigitte,70,170.1,76.4,H,oui,bac+2,Occitanie,non,oui,4425,31808.13315296782
Simon,Céline,72,174.3,59.7,H,non,bac+2,Corse,non,oui,1783,2924.397924973475
Thibault,Noémi,67,165.9,55.4,H,oui,aucun,Normandie,oui,oui,3239,9921.38717282846
Verdier,Jacqueline,39,161.9,77.9,F,oui,bac+2,Île-de-France,non,oui,2945,21489.245037646568
Costa,Franck,41,166.9,53.6,F,oui,doctorat,Occitanie,non,oui,1310,26194.3495390098
Denis,Aimée,49,161.5,66.9,H,oui,bac+2,Occitanie,non,oui,3126,22305.012963256497
Prévost,Marcelle,65,174.4,56.4,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,1848,21336.47393835607
Blin,Catherine,73,158.7,63.6,H,oui,master,Occitanie,non,non,1478,500.0
Étienne,Eugène,66,155.4,66.2,H,oui,bac+2,Occitanie,non,oui,3659,39096.49285808954
Guyon,Christiane,64,174.1,61.7,H,oui,master,Auvergne-Rhône-Alpes,non,non,3028,11364.78466413116
Pineau,Raymond,36,168.9,71.6,H,oui,master,Occitanie,oui,oui,2409,14799.262570309178
Moreau,Monique,64,166.3,79.2,H,oui,bac+2,Hauts-de-France,oui,oui,3288,7528.72155833503
Thibault,Anouk,57,169.0,72.1,F,oui,bac,Occitanie,non,non,2877,500.0
Mallet,Nicolas,59,160.8,59.1,F,oui,bac+2,Corse,non,non,1658,500.0
Prévost,Chantal,39,166.3,57.5,H,non,master,Auvergne-Rhône-Alpes,non,oui,3671,19223.57537207537
Poirier,Christophe,58,171.3,53.3,H,oui,master,Normandie,non,oui,2935,28532.077903528316
Gallet,Margaud,72,158.7,66.3,H,oui,bac+2,Bretagne,non,oui,3895,40000.0
Julien,Daniel,36,160.6,59.7,H,oui,doctorat,Normandie,non,oui,1854,24246.268320160976
Diallo,Raymond,63,174.7,50.9,H,oui,master,Occitanie,non,non,2280,3521.9251938182733
Traore,Luce,62,168.2,61.1,H,oui,doctorat,Occitanie,non,oui,909,38652.549076288786
Aubert,Bernadette,64,168.5,71.9,F,non,master,Occitanie,non,oui,4115,26120.75814845386
Grenier,Virginie,72,168.8,53.4,H,non,bac+2,Bretagne,non,oui,967,14497.619102427276
Fouquet,Christelle,64,155.6,62.4,H,oui,bac,Normandie,non,oui,3593,24405.182274545015
Michaud,Frédérique,44,163.7,64.0,H,oui,bac+2,Occitanie,non,oui,1253,17007.673324951487
Ruiz,Agnès,46,161.3,51.8,H,oui,bac+2,Occitanie,non,oui,3835,35838.156426517206
Martineau,Noémi,49,168.7,67.0,H,non,bac+2,Occitanie,non,oui,4090,20863.349885498945
Lebrun,Odette,37,165.7,64.1,F,non,master,Bretagne,non,oui,1333,5536.091956320114
Bousquet,Madeleine,36,165.2,69.1,H,oui,bac+2,Normandie,non,oui,975,14443.484480297702
Rocher,Aurélie,44,157.8,54.7,H,oui,master,Hauts-de-France,non,oui,3655,24786.32735061648
Jacques,Dominique,60,167.8,76.2,F,oui,master,Normandie,non,oui,1077,15402.029939012853
Diallo,Émilie,57,170.1,75.0,H,oui,master,Occitanie,non,oui,2110,26144.579704596843
Leclerc,Dorothée,52,172.6,68.2,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,non,2065,500.0
Navarro,Olivier,64,164.9,64.2,H,non,doctorat,Normandie,non,non,2714,4332.463633321931
Buisson,Édouard,63,161.2,76.1,H,oui,master,Hauts-de-France,non,oui,1940,24076.327437876982
Navarro,Nathalie,73,170.5,50.9,F,oui,bac+2,Occitanie,oui,oui,1250,3985.2729433370237
Pascal,Marcel,41,168.5,74.5,H,oui,bac+2,Bretagne,non,oui,3490,26165.709955710026
Dos Santos,Nathalie,73,156.5,57.7,H,oui,master,Normandie,non,oui,500,8594.123811671612
