nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,montant_pret
Jacquet,Philippine,71,177.2,44.0,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,oui,4100,500.0
Laroche,André,25,195.0,70.7,H,non,doctorat,Normandie,non,non,1730,500.0
Marchal,Monique,20,198.2,50.2,F,non,master,Île-de-France,non,non,2524,500.0
Vidal,Raymond,58,171.8,90.2,F,oui,bac,Hauts-de-France,oui,non,2931,500.0
Lelièvre,Susanne,39,165.0,55.7,H,non,master,Île-de-France,non,non,2089,500.0
Martineau,Hortense,34,159.9,70.7,F,non,bac+2,Corse,non,oui,1822,5829.373703260698
Bruneau,Thomas,21,155.1,88.8,F,non,bac+2,Hauts-de-France,oui,oui,1902,500.0
Guillet,Camille,73,157.3,67.5,F,non,bac+2,Hauts-de-France,non,non,2582,500.0
Lejeune,Robert,39,152.5,75.0,F,oui,bac+2,Bretagne,oui,non,1243,500.0
Lombard,Louise,23,187.1,77.9,F,non,doctorat,Occitanie,oui,non,2020,500.0
Delattre,Luce,30,162.5,68.4,F,non,bac+2,Auvergne-Rhône-Alpes,non,non,3235,500.0
Delahaye,Olivie,66,169.7,66.7,H,oui,bac+2,Île-de-France,oui,oui,2570,22536.61412371706
Marion,Antoinette,37,164.0,64.9,F,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,500,3816.534405395924
Picard,Emmanuel,63,179.7,74.5,F,non,bac,Auvergne-Rhône-Alpes,non,oui,1571,11461.418847515348
Traore,Christine,42,189.0,71.3,H,non,doctorat,Provence-Alpes-Côte d’Azur,non,non,1256,3209.59520205614
Leleu,William,46,178.6,76.0,H,oui,doctorat,Hauts-de-France,non,oui,2973,39683.92005940391
Camus,Philippe,32,165.7,76.8,H,oui,bac,Occitanie,oui,oui,2185,4343.890313909498
Carpentier,Christophe,36,175.6,41.4,H,oui,doctorat,Occitanie,non,oui,1979,32411.628962380804
Thierry,Laurent,53,187.2,58.5,H,non,bac,Normandie,non,non,1775,500.0
Marie,Joseph,63,165.5,51.8,F,non,master,Auvergne-Rhône-Alpes,non,non,500,500.0
Noël,Mathilde,33,167.7,72.0,F,non,aucun,Hauts-de-France,non,non,2436,500.0
Renaud,Thérèse,62,168.6,70.6,H,oui,aucun,Occitanie,non,oui,3727,19462.18189346111
Le Roux,David,70,168.1,61.4,H,non,doctorat,Corse,non,oui,2162,9015.680442881274
Pinto,Aurore,71,175.8,91.2,H,non,doctorat,Occitanie,non,oui,1746,25275.670355984606
Blanchard,Éléonore,22,171.0,75.1,H,oui,doctorat,Occitanie,oui,non,1308,500.0
Barre,Roger,48,170.2,48.0,H,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,500,10242.065828547067
Boyer,Renée,75,173.7,64.2,H,non,master,Hauts-de-France,non,oui,2742,22560.743582199993
Bonneau,Pénélope,46,169.8,55.4,F,non,bac+2,Corse,non,oui,2445,500.0
Duval,Isabelle,52,157.7,90.9,F,oui,doctorat,Île-de-France,non,oui,872,23548.709631838792
Fischer,Philippine,67,168.0,54.4,H,oui,doctorat,Normandie,oui,non,3184,6590.2281053777415
Letellier,Adrien,33,166.7,62.2,H,oui,aucun,Occitanie,oui,oui,3523,9730.131086642077
Jean,Nicole,24,170.3,77.7,F,non,master,Normandie,non,oui,1322,14648.45097766892
Bouchet,Zacharie,39,156.0,71.6,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,non,2117,500.0
Turpin,Clémence,74,176.3,68.8,F,non,aucun,Hauts-de-France,non,oui,2746,11882.143469500015
Weber,Laurent,32,153.8,98.3,F,oui,bac+2,Occitanie,oui,oui,2302,5185.430697201026
Briand,Luce,19,177.0,57.5,H,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,2869,27698.477746799443
Duhamel,Philippe,51,157.0,76.8,H,oui,bac+2,Normandie,non,oui,2072,20481.169799500436
Duhamel,Laurent,75,170.3,80.5,F,oui,bac,Corse,non,oui,1020,500.0
Sauvage,Alexandrie,31,163.2,76.9,F,oui,bac,Auvergne-Rhône-Alpes,oui,non,5017,500.0
Courtois,Maggie,63,168.6,78.9,H,oui,master,Île-de-France,oui,non,2371,1057.8128072758175
Mahe,Aurélie,74,189.4,43.8,H,non,bac+2,Provence-Alpes-Côte d’Azur,non,non,2613,500.0
Laine,Antoinette,55,153.7,32.4,H,oui,master,Corse,oui,non,2856,500.0
Maury,Bernard,39,171.4,65.7,F,non,master,Provence-Alpes-Côte d’Azur,oui,oui,2372,9364.511784575037
Étienne,Antoinette,41,201.0,66.1,H,oui,master,Corse,non,oui,3112,24196.73907623991
Ribeiro,Benjamin,21,163.5,74.4,F,oui,doctorat,Provence-Alpes-Côte d’Azur,non,non,2214,500.0
Collin,Claude,54,165.9,97.3,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,3912,22413.607262619014
Meyer,Marine,30,171.4,35.4,F,non,master,Normandie,non,oui,2066,10791.510130925113
Pelletier,Jean,19,197.0,66.5,F,oui,bac+2,Occitanie,non,oui,3823,17633.26257800912
Devaux,Monique,68,184.4,73.3,F,oui,doctorat,Île-de-France,oui,non,1489,661.3327572596551
Bouchet,Margaud,37,145.6,80.3,H,non,aucun,Île-de-France,oui,non,1522,500.0
Raymond,Catherine,42,171.8,51.3,H,non,doctorat,Île-de-France,non,non,2181,12304.82888391127
Legros,Henri,51,170.3,74.0,H,non,aucun,Corse,oui,oui,1162,500.0
Andre,Astrid,29,182.0,61.0,H,non,aucun,Corse,non,oui,500,500.0
Lecoq,Marianne,58,168.9,70.5,H,oui,master,Corse,oui,non,2692,500.0
Rocher,Adrien,18,183.6,66.5,H,non,bac,Normandie,oui,oui,2356,1837.5638027806904
Lefebvre,Éric,71,159.0,82.3,F,oui,bac,Hauts-de-France,oui,non,2721,500.0
Pascal,Alexandrie,34,165.8,41.4,F,non,bac,Bretagne,non,non,4233,500.0
Rodrigues,François,44,157.7,61.1,F,non,bac+2,Corse,non,oui,2930,7269.545613273221
Voisin,Gérard,18,158.0,47.6,F,oui,master,Hauts-de-France,oui,oui,500,1277.5607927778526
Colin,Mathilde,25,177.2,61.8,H,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,6012,36715.83824034503
Delorme,Bernadette,28,160.1,56.2,F,non,bac+2,Bretagne,non,non,1821,500.0
Charpentier,Jérôme,34,172.4,62.9,H,oui,master,Corse,oui,oui,3234,12366.616961321295
Weber,Laurent,49,160.2,49.3,H,oui,doctorat,Île-de-France,non,oui,500,32075.169627708954
Hamel,Roland,25,147.8,62.2,H,oui,master,Hauts-de-France,oui,non,2138,500.0
François,Margot,69,163.7,88.7,H,oui,master,Auvergne-Rhône-Alpes,non,non,3973,14545.699669909254
Nguyen,Michelle,46,166.7,43.1,H,oui,bac,Auvergne-Rhône-Alpes,oui,oui,1819,10525.13956340044
Martineau,Marcel,27,164.0,60.1,F,non,bac,Auvergne-Rhône-Alpes,non,oui,1662,10151.875658952791
Gallet,Emmanuel,59,163.5,64.2,H,non,master,Hauts-de-France,non,oui,1737,11552.35581496562
Lévêque,Suzanne,32,172.1,75.4,H,oui,bac+2,Occitanie,oui,non,1407,500.0
Lambert,Adèle,22,182.7,55.3,H,non,doctorat,Hauts-de-France,oui,oui,558,8692.686995727348
Bègue,Honoré,38,173.8,57.7,H,oui,aucun,Normandie,oui,non,2885,500.0
Evrard,Bernadette,28,146.0,90.9,F,non,aucun,Hauts-de-France,oui,non,3306,500.0
Thierry,Dorothée,18,155.0,47.8,F,oui,doctorat,Île-de-France,non,non,4506,24556.770338672508
Delahaye,Paulette,25,162.6,57.5,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,non,500,500.0
Deschamps,Maryse,48,166.5,66.6,F,non,doctorat,Normandie,non,non,3358,2353.423766318763
Letellier,Stéphane,33,156.0,47.2,F,non,bac+2,Occitanie,non,non,3041,500.0
Thomas,Richard,27,180.1,46.4,F,non,bac,Hauts-de-France,non,non,3797,500.0
Roy,Nath,29,170.4,86.4,F,non,bac,Auvergne-Rhône-Alpes,oui,oui,2415,500.0
Dupuis,Nathalie,37,144.8,67.7,H,oui,master,Normandie,oui,non,3772,3349.2532593637416
Pineau,Marcel,26,161.1,64.2,F,oui,master,Normandie,non,oui,2288,21243.82819994378
Marty,Thibaut,46,141.0,95.1,F,non,master,Auvergne-Rhône-Alpes,non,oui,1418,12838.98715080628
Bailly,Franck,43,175.1,68.7,H,oui,bac,Corse,oui,oui,4009,6962.983282338808
Dubois,Constance,73,174.1,66.5,F,non,doctorat,Normandie,non,non,1427,500.0
Peron,Nath,31,178.0,41.9,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,3275,26077.997488345656
Antoine,Nath,71,159.0,88.8,F,oui,bac,Corse,non,oui,2693,1693.0613741571403
Bousquet,Laetitia,28,176.4,71.2,F,non,bac,Occitanie,oui,non,500,500.0
Thibault,Sébastien,42,161.4,80.1,H,non,doctorat,Hauts-de-France,non,oui,2699,14759.285231752001
Lemonnier,Juliette,69,181.8,76.0,H,oui,master,Auvergne-Rhône-Alpes,non,oui,1339,23934.854534039572
Weber,Aimé,65,162.0,71.5,H,non,bac+2,Île-de-France,oui,non,500,500.0
Renaud,Stéphanie,23,186.7,76.6,H,oui,aucun,Auvergne-Rhône-Alpes,oui,oui,3972,7547.935177053595
Lagarde,Dorothée,75,154.2,88.7,F,oui,bac,Corse,non,non,5177,500.0
Bailly,Anouk,41,156.8,81.6,F,non,master,Auvergne-Rhône-Alpes,oui,oui,2501,6074.246156430938
Leroy,Auguste,24,154.6,77.4,H,oui,bac,Normandie,oui,oui,3500,14045.225723985724
Merle,Stéphane,57,164.0,87.5,F,oui,doctorat,Occitanie,non,non,500,500.0
Duval,Astrid,75,155.1,72.0,H,oui,bac,Occitanie,oui,non,2530,500.0
Peron,Roger,26,162.8,82.1,F,non,master,Occitanie,oui,non,3137,500.0
Guyon,Henri,55,178.6,68.2,F,non,doctorat,Hauts-de-France,non,non,3223,5336.423193774267
Regnier,Lucie,49,165.5,100.8,F,non,aucun,Auvergne-Rhône-Alpes,oui,oui,1524,500.0
Jourdan,Maggie,57,191.1,70.5,F,non,bac,Provence-Alpes-Côte d’Azur,oui,non,849,500.0
Maillet,Capucine,38,183.7,71.9,F,oui,bac+2,Occitanie,oui,non,3521,500.0
Briand,Christelle,55,182.2,75.1,F,oui,bac+2,Bretagne,oui,oui,1789,4046.159400252923
Bernard,Constance,51,179.8,70.0,H,non,bac+2,Hauts-de-France,oui,non,3323,500.0
Caron,Christelle,62,148.5,76.7,F,non,master,Normandie,non,oui,1733,12739.567496192038
Huet,Gérard,65,186.5,79.3,F,oui,bac+2,Île-de-France,oui,non,2787,500.0
Leclerc,Cécile,57,174.9,55.0,H,oui,bac+2,Normandie,oui,non,4447,7492.619827282676
Breton,Christelle,42,189.9,75.9,F,oui,bac+2,Normandie,non,oui,4408,20938.881632002347
Muller,Océane,50,164.3,58.0,F,non,bac+2,Hauts-de-France,non,non,2549,500.0
Valentin,Andrée,53,174.3,64.1,H,non,bac+2,Bretagne,oui,non,3145,500.0
Roche,Laure,60,173.1,55.0,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,3122,500.0
Hamon,Jacqueline,69,178.6,72.6,H,oui,aucun,Hauts-de-France,non,oui,3883,11205.954730738767
Giraud,Laurent,54,157.8,77.0,H,oui,aucun,Île-de-France,oui,non,1095,500.0
